"scientificName","latitude","longitude","date","effort_distance_km","run","event_id"
"Calypte anna",36.59354,-121.836443,2015-08-11,0.483,450,3148
"Calypte anna",32.3279597,-110.8530486,2016-12-13,0.483,450,3149
"Calypte anna",38.0298392,-122.5225782,2016-01-30,0.483,450,3150
"Calypte anna",37.738433,-122.453201,2017-03-30,0.644,450,3151
"Calypte anna",38.2113776,-122.3099327,2016-12-24,0.644,450,3152
"Calypte anna",38.771648,-120.441704,2017-06-03,0.644,450,3153
"Calypte anna",32.882284,-117.2036508,2016-11-05,0.483,450,3154
"Calypte anna",33.7211986,-118.0540824,2015-05-09,0.483,450,3155
"Calypte anna",42.437717,-123.388543,2016-03-20,0.483,450,3156
"Calypte anna",38.5582673,-122.6796699,2014-11-30,0.5,450,3157
"Calypte anna",34.4895798,-112.6874113,2017-04-11,0.644,450,3158
"Calypte anna",32.2720287,-110.9085173,2014-10-09,0.483,450,3159
"Calypte anna",37.0820032,-122.0762676,2013-03-05,0.644,450,3160
"Calypte anna",47.419195,-122.271365,2016-03-20,0.483,450,3161
"Calypte anna",37.522232,-122.2638644,2015-02-10,0.483,450,3162
"Calypte anna",47.6937897,-122.3880052,2016-04-02,0.644,450,3163
"Calypte anna",37.308675,-121.908427,2017-12-17,0.712,450,3164
"Calypte anna",39.64991,-120.61673,2014-06-09,0.483,450,3165
"Calypte anna",37.3203457,-122.1871948,2017-03-02,0.644,450,3166
"Calypte anna",44.8593085,-123.2654459,2017-01-22,0.6,450,3167
"Calypte anna",49.4805612,-123.7699986,2015-04-03,0.5,450,3168
"Calypte anna",37.8215481,-122.2549367,2014-05-09,0.483,450,3169
"Calypte anna",47.2211421,-122.3945618,2017-04-10,0.483,450,3170
"Calypte anna",42.841825,-124.548423,2013-11-09,0.483,450,3171
"Calypte anna",33.1574028,-117.058728,2016-01-04,0.483,450,3172
"Calypte anna",45.4924562,-122.6334733,2016-02-12,0.644,450,3173
"Calypte anna",32.2693356,-110.8771884,2014-08-12,0.644,450,3174
"Calypte anna",47.552118,-120.685079,2017-04-03,0.644,450,3175
"Calypte anna",47.6701559,-122.1102905,2013-09-18,0.724,450,3176
"Calypte anna",35.2663183,-120.6692147,2017-12-16,0.66,450,3177
"Calypte anna",34.1981619,-119.043678,2017-04-05,0.676,450,3178
"Calypte anna",37.1672078,-122.1349776,2014-04-13,0.483,450,3179
"Calypte anna",47.602345,-120.646482,2016-06-07,0.644,450,3180
"Calypte anna",37.992631,-120.237642,2016-12-17,0.644,450,3181
"Calypte anna",33.9310187,-111.4677034,2017-05-17,0.483,450,3182
"Calypte anna",36.9063333,-121.8387823,2017-05-22,0.5,450,3183
"Calypte anna",39.594298,-122.526392,2016-02-20,0.483,450,3184
"Calypte anna",34.196992,-118.922297,2015-01-12,0.483,450,3185
"Calypte anna",33.5499789,-111.5647888,2013-02-15,0.644,450,3186
"Calypte anna",38.06448,-122.16848,2017-04-18,0.483,450,3187
"Calypte anna",32.960287,-117.041511,2017-10-28,0.483,450,3188
"Calypte anna",34.10353,-117.816048,2016-02-22,0.5,450,3189
"Calypte anna",32.6405084,-116.9878078,2016-07-11,0.483,450,3190
"Calypte anna",47.06698,-122.94081,2015-05-14,0.483,450,3191
"Calypte anna",32.7958503,-117.1976249,2017-08-21,0.483,450,3192
"Calypte anna",32.94793,-117.244744,2017-12-03,0.5,450,3193
"Calypte anna",41.2919777,-122.3232633,2016-01-01,0.644,450,3194
"Calypte anna",38.0137014,-122.6618385,2017-04-27,0.531,450,3195
"Calypte anna",43.26369,-123.46631,2015-10-31,0.483,450,3196
"Calypte anna",35.2901583,-120.656117,2015-12-18,0.483,450,3197
"Calypte anna",47.668083,-122.314244,2017-12-26,0.644,450,3198
"Calypte anna",37.9195814,-120.3595161,2016-10-22,0.644,450,3199
"Calypte anna",38.121433,-122.547482,2017-12-14,0.724,450,3200
"Calypte anna",47.8355774,-122.3445364,2017-10-14,0.547,450,3201
"Calypte anna",36.54054,-121.86719,2015-03-15,0.644,450,3202
"Calypte anna",35.2937519,-120.6437016,2016-07-09,0.483,450,3203
"Calypte anna",46.18782,-123.840253,2013-01-19,0.483,450,3204
"Calypte anna",33.3569146,-111.8170613,2016-12-15,0.483,450,3205
"Calypte anna",33.231025,-111.891316,2015-11-28,0.644,450,3206
"Calypte anna",37.9767761,-121.3707555,2015-08-15,0.483,450,3207
"Calypte anna",47.6772249,-122.2559077,2017-03-18,0.483,450,3208
"Calypte anna",32.830986,-117.106015,2015-12-05,0.644,450,3209
"Calypte anna",48.129913,-122.779996,2017-10-08,0.644,450,3210
"Calypte anna",45.3598503,-122.7923548,2016-03-31,0.644,450,3211
"Calypte anna",45.53585,-123.10529,2017-02-25,0.483,450,3212
"Calypte anna",37.5206189,-120.302682,2013-11-05,0.483,450,3213
"Calypte anna",34.3653278,-118.5003578,2017-11-23,0.724,450,3214
"Calypte anna",45.387803,-122.839016,2017-08-20,0.483,450,3215
"Calypte anna",42.1151527,-124.3206319,2017-08-19,0.483,450,3216
"Calypte anna",36.8985878,-121.5776081,2014-04-19,0.5,450,3217
"Calypte anna",49.3129665,-124.2132711,2016-10-18,0.5,450,3218
"Calypte anna",36.8586228,-121.8109989,2015-08-29,0.48,450,3219
"Calypte anna",47.2276706,-122.363019,2015-03-07,0.483,450,3220
"Calypte anna",34.4448291,-118.2109165,2013-11-30,0.483,450,3221
"Calypte anna",49.060641,-122.658079,2017-05-20,0.5,450,3222
"Calypte anna",34.618,-118.1422,2013-10-07,0.644,450,3223
"Calypte anna",37.791713,-122.427173,2017-02-11,0.483,450,3224
"Calypte anna",33.7288857,-117.4138713,2016-11-26,0.644,450,3225
"Calypte anna",32.820785,-117.077136,2013-05-12,0.483,450,3226
"Calypte anna",31.8594201,-110.9731965,2016-12-27,0.644,450,3227
"Calypte anna",34.2728493,-119.1976047,2016-01-18,0.483,450,3228
"Calypte anna",48.4978105,-123.4329844,2013-04-16,0.5,450,3229
"Calypte anna",36.9710469,-121.9947866,2017-12-22,0.59,450,3230
"Calypte anna",44.0192198,-123.3118558,2014-12-28,0.483,450,3231
"Calypte anna",48.4573842,-123.5128498,2017-07-29,0.5,450,3232
"Calypte anna",33.1288184,-117.1603489,2016-06-15,0.644,450,3233
"Calypte anna",44.091839,-123.142233,2017-04-09,0.483,450,3234
"Calypte anna",38.0718722,-122.8282686,2017-06-21,0.483,450,3235
"Calypte anna",32.309795,-111.044403,2016-04-04,0.483,450,3236
"Calypte anna",37.7544298,-122.4584198,2014-11-03,0.483,450,3237
"Calypte anna",49.1003415,-122.6369905,2016-06-29,0.5,450,3238
"Calypte anna",49.4263977,-123.6594808,2017-12-23,0.567,450,3239
"Calypte anna",50.3221043,-122.80568,2017-05-13,0.5,450,3240
"Calypte anna",34.3758313,-118.4366682,2016-04-25,0.483,450,3241
"Calypte anna",32.2069662,-110.9885063,2014-04-04,0.483,450,3242
"Calypte anna",36.582478,-121.7266703,2017-08-26,0.483,450,3243
"Calypte anna",45.5043847,-122.7562942,2015-03-01,0.644,450,3244
"Calypte anna",49.1380069,-123.9735889,2017-09-16,0.5,450,3245
"Calypte anna",45.570344,-122.587437,2017-02-21,0.483,450,3246
"Calypte anna",32.4499385,-112.850318,2015-11-14,0.7,450,3247
"Calypte anna",35.1224893,-120.5784458,2013-01-08,0.5,450,3248
"Calypte anna",48.4720108,-123.5508728,2013-08-17,0.483,450,3249
"Calypte anna",33.34493,-116.900636,2014-10-12,0.483,450,3250
"Calypte anna",37.4099102,-122.0304533,2015-04-14,0.531,450,3251
"Calypte anna",48.470343,-123.410999,2016-03-26,0.5,450,3252
"Calypte anna",49.1837932,-122.5592065,2017-03-25,0.5,450,3253
"Calypte anna",32.554265,-117.0855474,2017-10-19,0.692,450,3254
"Calypte anna",38.574315,-121.7133182,2015-11-19,0.644,450,3255
"Calypte anna",38.11434,-122.50622,2015-01-04,0.483,450,3256
"Calypte anna",49.104477,-123.915652,2017-05-06,0.5,450,3257
"Calypte anna",33.7877257,-118.3607554,2014-03-08,0.483,450,3258
"Calypte anna",47.668866,-122.366222,2016-03-30,0.644,450,3259
"Calypte anna",33.0132002,-117.2740874,2015-11-12,0.483,450,3260
"Calypte anna",38.5569413,-121.4561635,2017-02-16,0.644,450,3261
"Calypte anna",34.8655634,-120.2925682,2015-03-01,0.483,450,3262
"Calypte anna",35.562514,-121.086359,2017-07-07,0.5,450,3263
"Calypte anna",33.6598793,-117.6808601,2017-05-02,0.644,450,3264
"Calypte anna",47.238671,-122.1774785,2016-12-13,0.644,450,3265
"Calypte anna",40.842884,-124.077676,2013-02-25,0.499,450,3266
"Calypte anna",49.008687,-123.084501,2017-04-11,0.5,450,3267
"Calypte anna",45.3980784,-122.6906106,2015-05-27,0.483,450,3268
"Calypte anna",35.61209,-117.63609,2016-05-29,0.6,450,3269
"Calypte anna",48.481637,-123.419977,2017-07-26,0.5,450,3270
"Calypte anna",37.6550862,-120.9869434,2017-09-03,0.483,450,3271
"Calypte anna",36.863583,-119.8003108,2016-12-26,0.483,450,3272
"Calypte anna",38.4853701,-122.464554,2014-12-27,0.644,450,3273
"Calypte anna",32.7494718,-117.1802138,2016-12-23,0.7,450,3274
"Calypte anna",47.72935,-122.63116,2017-09-15,0.483,450,3275
"Calypte anna",36.368848,-119.03468,2016-11-21,0.483,450,3276
"Calypte anna",34.350487,-119.303695,2016-11-30,0.6,450,3277
"Calypte anna",35.866398,-119.392774,2016-02-14,0.5,450,3278
"Calypte anna",37.61333,-122.47301,2013-12-27,0.483,450,3279
"Calypte anna",34.50712,-119.82628,2017-06-05,0.483,450,3280
"Calypte anna",39.4171283,-121.0208952,2013-05-25,0.644,450,3281
"Calypte anna",33.6363377,-112.366941,2016-02-19,0.483,450,3282
"Calypte anna",33.826057,-117.871565,2017-09-19,0.724,450,3283
"Calypte anna",35.1218567,-117.9534352,2015-07-19,0.483,450,3284
"Calypte anna",37.776581,-122.472262,2017-12-31,0.595,450,3285
"Calypte anna",33.8412179,-118.0970621,2017-09-11,0.483,450,3286
"Calypte anna",39.1143,-121.0401,2014-01-03,0.644,450,3287
"Calypte anna",33.60739,-117.71346,2016-11-29,0.483,450,3288
"Calypte anna",33.3579899,-111.79842,2014-02-16,0.483,450,3289
"Calypte anna",36.9233247,-121.6140068,2016-05-20,0.5,450,3290
"Calypte anna",33.029271,-117.12513,2017-01-28,0.483,450,3291
"Calypte anna",37.3988222,-122.0744911,2017-06-03,0.483,450,3292
"Calypte anna",34.043723,-118.424263,2017-01-05,0.644,450,3293
"Calypte anna",33.4242781,-111.7128468,2017-10-01,0.644,450,3294
"Calypte anna",45.510871,-122.857462,2017-01-06,0.644,450,3295
"Calypte anna",48.5148021,-123.4312773,2016-11-16,0.5,450,3296
"Calypte anna",37.6555933,-122.4334592,2015-06-06,0.644,450,3297
"Calypte anna",32.408889,-111.020753,2017-04-17,0.644,450,3298
"Calypte anna",33.6861213,-117.9978204,2013-07-04,0.483,450,3299
"Calypte anna",45.3857207,-122.7673459,2015-03-13,0.483,450,3300
"Calypte anna",38.1316,-122.54806,2017-01-01,0.644,450,3301
"Calypte anna",33.2441433,-116.3544846,2017-03-16,0.644,450,3302
"Calypte anna",33.2068143,-116.9994915,2016-01-02,0.483,450,3303
"Calypte anna",36.277841,-119.311465,2015-04-17,0.483,450,3304
"Calypte anna",33.887322,-118.108998,2013-02-16,0.499,450,3305
"Calypte anna",33.065138,-112.0049581,2017-12-27,0.547,450,3306
"Calypte anna",33.8577207,-110.971015,2017-05-05,0.483,450,3307
"Calypte anna",49.2917101,-122.8375018,2017-09-16,0.5,450,3308
"Calypte anna",48.354074,-123.547998,2017-05-11,0.6,450,3309
"Calypte anna",34.450911,-119.732829,2014-12-30,0.644,450,3310
"Calypte anna",38.4323362,-121.4789093,2017-03-02,0.644,450,3311
"Calypte anna",34.114122,-118.306894,2017-03-31,0.483,450,3312
"Calypte anna",37.5825754,-122.3849702,2015-01-04,0.483,450,3313
"Calypte anna",45.252393,-122.703341,2013-03-09,0.483,450,3314
"Calypte anna",34.7454122,-111.889379,2015-08-10,0.483,450,3315
"Calypte anna",38.6391318,-121.2652016,2013-07-03,0.644,450,3316
"Calypte anna",34.16196,-118.488086,2017-02-27,0.644,450,3317
"Calypte anna",33.7333015,-117.4277812,2015-12-25,0.644,450,3318
"Calypte anna",32.8398133,-117.0431203,2015-05-10,0.483,450,3319
"Calypte anna",37.912597,-122.27254,2014-04-20,0.644,450,3320
"Calypte anna",37.711809,-122.49019,2016-10-01,0.483,450,3321
"Calypte anna",39.2719492,-121.0231912,2017-02-10,0.483,450,3322
"Calypte anna",40.6618081,-123.9407694,2017-05-23,0.483,450,3323
"Calypte anna",33.640808,-117.840937,2017-12-24,0.483,450,3324
"Calypte anna",37.9109134,-122.4886268,2016-11-18,0.547,450,3325
"Calypte anna",39.2807693,-123.2340235,2014-08-31,0.483,450,3326
"Calypte anna",34.2622353,-118.2957602,2014-07-11,0.644,450,3327
"Calypte anna",37.5662492,-122.0014572,2017-06-30,0.483,450,3328
"Calypte anna",42.0481773,-124.2693615,2015-03-21,0.483,450,3329
"Calypte anna",47.776569,-122.37697,2016-06-11,0.483,450,3330
"Calypte anna",37.0145154,-121.954985,2016-07-17,0.483,450,3331
"Calypte anna",48.49272,-123.459377,2015-03-30,0.5,450,3332
"Calypte anna",32.64475,-114.391627,2017-03-04,0.644,450,3333
"Calypte anna",45.4694687,-122.76196,2013-05-21,0.483,450,3334
"Calypte anna",36.8937344,-121.8027484,2013-02-24,0.644,450,3335
"Calypte anna",48.4591203,-123.2941961,2013-05-11,0.7,450,3336
"Calypte anna",38.4476928,-121.4623873,2017-12-08,0.579,450,3337
"Calypte anna",37.550131,-122.307593,2017-08-30,0.483,450,3338
"Calypte anna",32.7098405,-116.5197945,2017-02-03,0.483,450,3339
"Calypte anna",37.3737015,-122.0634514,2017-01-21,0.483,450,3340
"Calypte anna",45.008762,-124.00382,2017-03-31,0.644,450,3341
"Calypte anna",37.8760482,-122.2562841,2017-05-21,0.5,450,3342
"Calypte anna",47.015324,-122.885175,2017-08-21,0.483,450,3343
"Calypte anna",33.5376667,-117.6650327,2013-12-21,0.483,450,3344
"Calypte anna",34.17122,-118.280431,2016-01-12,0.644,450,3345
"Calypte anna",48.0171811,-122.1146089,2016-10-30,0.483,450,3346
"Calypte anna",49.038298,-123.747585,2016-12-30,0.5,450,3347
"Calypte anna",33.3900087,-111.6512346,2017-11-21,0.644,450,3348
"Calypte anna",41.9963791,-124.2088382,2017-10-11,0.5,450,3349
"Calypte anna",34.4262043,-119.6012557,2015-12-30,0.483,450,3350
"Calypte anna",33.6354544,-117.7984679,2016-01-01,0.483,450,3351
"Calypte anna",32.8442745,-117.2093582,2013-02-26,0.644,450,3352
"Calypte anna",31.8588418,-116.6190607,2016-02-16,0.5,450,3353
"Calypte anna",31.5452992,-110.3702258,2014-02-23,0.5,450,3354
"Calypte anna",48.064968,-122.830496,2015-04-13,0.483,450,3355
"Calypte anna",34.3721946,-117.7036035,2017-06-18,0.483,450,3356
"Calypte anna",43.91564,-123.0620241,2015-08-29,0.483,450,3357
"Calypte anna",34.0385822,-117.2447704,2013-05-24,0.644,450,3358
"Calypte anna",33.40128,-111.6986418,2017-01-01,0.563,450,3359
"Calypte anna",37.4402637,-122.1254665,2014-05-25,0.483,450,3360
"Calypte anna",33.9761223,-117.5057188,2017-03-29,0.483,450,3361
"Calypte anna",45.6071386,-122.6686755,2014-09-22,0.644,450,3362
"Calypte anna",48.1309721,-123.4653747,2017-10-14,0.644,450,3363
"Calypte anna",36.9801523,-122.1467793,2015-06-08,0.5,450,3364
"Calypte anna",32.3782066,-112.8695869,2016-01-21,0.5,450,3365
"Calypte anna",39.12564,-123.19745,2016-08-27,0.483,450,3366
"Calypte anna",34.418308,-119.634987,2014-09-07,0.644,450,3367
"Calypte anna",38.63376,-121.23583,2014-10-28,0.483,450,3368
"Calypte anna",45.658796,-123.2098273,2017-11-23,0.5,450,3369
"Calypte anna",37.706766,-121.439798,2017-04-02,0.483,450,3370
"Calypte anna",36.0096615,-114.7967441,2017-09-02,0.66,450,3371
"Calypte anna",32.8557547,-116.5882067,2016-02-06,0.483,450,3372
"Calypte anna",45.2106242,-123.1753793,2017-04-04,0.483,450,3373
"Calypte anna",44.6018698,-123.9290917,2015-02-24,0.644,450,3374
"Calypte anna",40.9349579,-124.1189861,2016-11-11,0.483,450,3375
"Calypte anna",34.4461011,-119.7800695,2016-05-09,0.644,450,3376
"Calypte anna",47.15066,-122.34189,2017-04-09,0.644,450,3377
"Calypte anna",37.3651335,-121.8554124,2016-02-11,0.644,450,3378
"Calypte anna",48.4534841,-122.3319912,2017-04-19,0.483,450,3379
"Calypte anna",34.461065,-119.828192,2015-07-25,0.563,450,3380
"Calypte anna",37.5450253,-122.2339672,2017-01-30,0.483,450,3381
"Calypte anna",45.3633379,-122.6169117,2017-12-08,0.74,450,3382
"Calypte anna",34.419415,-119.829967,2016-12-24,0.483,450,3383
"Calypte anna",38.5759506,-121.2875926,2015-03-08,0.644,450,3384
"Calypte anna",33.4959019,-112.5147066,2017-10-24,0.628,450,3385
"Calypte anna",49.6780148,-124.8856044,2017-07-19,0.5,450,3386
"Calypte anna",39.104608,-121.152601,2016-10-28,0.483,450,3387
"Calypte anna",39.111375,-121.1439681,2017-05-10,0.483,450,3388
"Calypte anna",33.643182,-111.915871,2014-03-08,0.692,450,3389
"Calypte anna",48.4224707,-123.4182644,2014-03-28,0.5,450,3390
"Calypte anna",34.14194,-117.94576,2016-01-06,0.563,450,3391
"Calypte anna",47.6920857,-122.3089671,2014-04-25,0.644,450,3392
"Calypte anna",34.223425,-119.250341,2016-09-04,0.644,450,3393
"Calypte anna",37.8067324,-122.1832788,2014-02-16,0.483,450,3394
"Calypte anna",48.7561253,-122.4369121,2015-04-06,0.483,450,3395
"Calypte anna",37.0662643,-120.8477305,2013-12-26,0.483,450,3396
"Calypte anna",44.57588,-123.3392,2016-02-27,0.51,450,3397
"Calypte anna",44.5912847,-123.2833868,2016-12-04,0.483,450,3398
"Calypte anna",48.4201051,-123.4755671,2014-03-06,0.483,450,3399
"Calypte anna",33.6145478,-112.0492816,2017-12-17,0.48,450,3400
"Calypte anna",37.0763057,-121.5169001,2014-02-20,0.483,450,3401
"Calypte anna",33.1213185,-117.0459108,2015-10-27,0.483,450,3402
"Calypte anna",40.667104,-122.3098174,2016-10-07,0.483,450,3403
"Calypte anna",41.2908187,-124.085598,2014-09-01,0.644,450,3404
"Calypte anna",34.417243,-119.842637,2015-11-10,0.531,450,3405
"Calypte anna",33.6631214,-117.8556418,2016-12-11,0.5,450,3406
"Calypte anna",45.480656,-122.671273,2016-11-19,0.483,450,3407
"Calypte anna",37.7419253,-122.2097898,2014-03-31,0.644,450,3408
"Calypte anna",38.011211,-122.500011,2016-04-29,0.5,450,3409
"Calypte anna",44.0678713,-121.3359574,2015-08-15,0.644,450,3410
"Calypte anna",34.1955006,-118.7751128,2017-08-15,0.644,450,3411
"Calypte anna",36.9602143,-121.7701435,2013-05-06,0.644,450,3412
"Calypte anna",32.8459907,-117.0324183,2013-04-13,0.483,450,3413
"Calypte anna",38.3749715,-123.0764008,2015-10-15,0.644,450,3414
"Calypte anna",49.305743,-122.646955,2017-04-16,0.483,450,3415
"Calypte anna",47.650359,-122.345853,2015-11-29,0.483,450,3416
"Calypte anna",32.822794,-114.48675,2016-01-19,0.563,450,3417
"Calypte anna",33.6708933,-117.8049363,2013-05-17,0.483,450,3418
"Calypte anna",37.7259056,-122.4998116,2014-03-19,0.483,450,3419
"Calypte anna",34.391341,-119.517564,2013-04-28,0.644,450,3420
"Calypte anna",37.8424313,-122.1947355,2016-05-14,0.5,450,3421
"Calypte anna",49.329279,-123.127736,2017-01-26,0.5,450,3422
"Calypte anna",37.635492,-122.427821,2013-02-03,0.644,450,3423
"Calypte anna",45.5428986,-122.8871482,2017-11-09,0.483,450,3424
"Calypte anna",33.1324066,-117.3017818,2017-04-08,0.724,450,3425
"Calypte anna",48.488162,-123.5081345,2017-12-16,0.5,450,3426
"Calypte anna",38.5350745,-121.7649722,2016-02-12,0.563,450,3427
"Calypte anna",32.2704939,-110.9229952,2014-12-16,0.644,450,3428
"Calypte anna",34.061605,-112.1587649,2017-01-26,0.483,450,3429
"Calypte anna",38.12436,-121.49132,2015-05-17,0.644,450,3430
"Calypte anna",32.5621786,-116.6738753,2017-01-12,0.5,450,3431
"Calypte anna",23.356921,-110.159329,2017-12-17,0.666,450,3432
"Calypte anna",33.808552,-117.179027,2017-04-15,0.644,450,3433
"Calypte anna",32.3351907,-111.0678291,2017-02-17,0.483,450,3434
"Calypte anna",33.735714,-111.664137,2014-02-25,0.644,450,3435
"Calypte anna",34.0239606,-118.0405855,2015-03-17,0.499,450,3436
"Calypte anna",36.1307521,-118.813684,2015-09-21,0.483,450,3437
"Calypte anna",49.099317,-122.754879,2016-01-09,0.5,450,3438
"Calypte anna",34.3219603,-112.0724559,2014-07-17,0.483,450,3439
"Calypte anna",47.3585802,-122.8055266,2013-08-12,0.483,450,3440
"Calypte anna",38.33318,-123.04839,2013-12-29,0.483,450,3441
"Calypte anna",38.2230882,-122.6492241,2014-11-21,0.644,450,3442
"Calypte anna",33.2682804,-111.9929566,2016-04-20,0.644,450,3443
"Calypte anna",33.6939152,-112.1845508,2014-01-29,0.644,450,3444
"Calypte anna",36.5096189,-121.4438796,2013-02-09,0.483,450,3445
"Calypte anna",34.0513083,-117.2460079,2015-09-06,0.483,450,3446
"Calypte anna",38.01715,-122.98795,2013-11-23,0.483,450,3447
"Calypte anna",47.673144,-122.353988,2017-12-01,0.633,450,3448
"Calypte anna",38.3222825,-123.0306423,2017-11-28,0.535,450,3449
"Calypte anna",33.932606,-117.801673,2015-12-23,0.483,450,3450
"Calypte anna",36.59249,-121.89854,2014-11-08,0.483,450,3451
"Calypte anna",47.7436805,-122.376491,2017-09-05,0.483,450,3452
"Calypte anna",37.7555144,-122.2328213,2016-08-06,0.5,450,3453
"Calypte anna",38.227228,-122.591588,2016-05-22,0.483,450,3454
"Calypte anna",33.4811291,-112.0672953,2016-04-04,0.483,450,3455
"Calypte anna",45.5593296,-122.6800655,2017-01-07,0.483,450,3456
"Calypte anna",49.6197241,-125.0396383,2017-05-02,0.5,450,3457
"Calypte anna",48.679294,-123.407796,2014-05-31,0.499,450,3458
"Calypte anna",33.5224347,-111.9066759,2016-11-10,0.644,450,3459
"Calypte anna",39.3615439,-123.3272302,2017-11-27,0.483,450,3460
"Calypte anna",36.7186595,-119.3784714,2014-01-09,0.644,450,3461
"Calypte anna",48.4744421,-123.3383399,2014-01-08,0.7,450,3462
"Calypte anna",33.782313,-111.9311491,2017-10-20,0.483,450,3463
"Calypte anna",49.4062542,-123.5040843,2014-05-07,0.5,450,3464
"Calypte anna",45.5329582,-122.9180646,2016-05-15,0.483,450,3465
"Calypte anna",34.144485,-117.652073,2017-03-04,0.483,450,3466
"Calypte anna",33.15446,-117.13873,2015-09-08,0.563,450,3467
"Calypte anna",43.175201,-124.1988945,2016-09-20,0.644,450,3468
"Calypte anna",33.9472405,-116.4867067,2017-09-27,0.644,450,3469
